SID,Test,TestLimb,BslDiff,StartTime,TestLen,Trial_num,AllStarts,AllStims,SelectedStims,AllResponses,BinaryResponses,Alpha_EV,Beta_EV,StartSpeeds,StimSpeeds
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,1,-71,3,NaN,left,1,-9.15234714183464,19.0872038337567,44,15
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,2,38,-7,NaN,right,0,-3.83760277209084,18.2103614754209,15,35
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,3,123,-7,NaN,right,0,-1.48646035604777,9.46337753175276,35,33
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,4,36,3,NaN,right,0,2.00846164630542,12.8046526243021,33,28
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,5,97,13,NaN,right,0,8.29444750542084,24.2390796924423,28,47
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,6,68,23,NaN,left,1,10.011627134124,23.3859386202538,47,38
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,7,73,33,NaN,left,1,9.93173942233837,20.0867980656159,38,28
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,8,105,53,NaN,left,1,9.67335070600325,17.3012295483617,28,19
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,9,-29,-87,NaN,right,0,9.6274499678603,15.7326684991956,19,23
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,10,0,23,NaN,left,1,9.3405261029893,14.2990464910937,23,20
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,11,168,23,NaN,right,0,10.4026425438287,15.2685924554738,20,16
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,12,-38,23,NaN,left,1,10.8521866028096,15.3671687793697,16,42
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,13,127,23,NaN,right,0,11.8268291211072,16.2315595509748,42,13
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,14,86,33,NaN,right,0,13.3015740186961,18.2496619251074,13,10
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,15,28,33,NaN,left,1,14.2098743873882,19.2708188604074,10,25
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,16,7,33,NaN,left,1,14.7579611055626,19.7083572580343,25,47
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,17,62,33,NaN,left,1,15.072406954789,19.7953822060019,47,10
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,18,8,53,NaN,left,1,15.2997293725049,19.752807109946,10,39
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,19,70,43,NaN,left,1,15.4505748413186,19.5949726987056,39,42
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,20,-133,-7,NaN,left,1,15.2284711892497,20.2075789803908,42,49
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,21,36,-7,NaN,right,0,15.0789526604679,20.6022557872086,49,46
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,22,-56,-7,NaN,right,0,14.998768271896,20.8229778626168,46,29
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,23,-18,-7,NaN,right,0,14.978299763132,20.9094065743389,29,44
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,24,169,103,NaN,left,1,14.960828295233,20.9797397023604,44,40
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,25,96,-7,NaN,right,0,14.9878526530969,20.9604901068818,40,10
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,26,66,-7,NaN,right,0,15.0492435098621,20.8750001332168,10,18
PSItest_24,a,Left,-3.44322699848109,21-Jun-2022 14:21:39,934.2756711,27,181,93,NaN,left,1,15.1016193413909,20.803728283672,18,23
