SID,Test,TestLimb,BslDiff,StartTime,TestLen,Trial_num,AllStarts,AllStims,SelectedStims,AllResponses,BinaryResponses,Alpha_EV,Beta_EV,StartSpeeds,StimSpeeds
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,1,89,-9,0,right,0,3.15234714183464,19.0872038337567,18,10
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,2,-92,1,0,left,1,-2.16239722790916,18.2103614754209,28,17
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,3,83,1,0,right,0,1.06902802849087,20.4924811801576,28,16
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,4,-83,11,0,left,1,0.860018879332588,15.7580662023162,27,23
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,5,92,11,0,right,0,3.45894826597126,22.3262897084043,29,19
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,6,79,21,0,left,1,4.10665229326815,21.1631563334821,11,27
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,7,-85,-19,1,right,0,4.70497158511533,18.3141824041491,16,28
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,8,-84,-109,1,right,0,5.00644151791081,16.332041535967,23,12
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,9,-91,21,0,left,1,4.9488444796972,14.3600443335874,26,27
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,10,-95,21,0,left,1,4.82691376635784,12.8632151694784,25,17
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,11,-89,21,0,left,1,4.7297488446995,11.8324245867147,25,16
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,12,-92,-19,1,right,0,4.7337827877408,11.1672623161174,25,21
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,13,88,-9,0,right,0,4.82132275259631,10.632684420437,29,21
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,14,89,-9,0,right,0,4.9441957369219,10.1875758984808,25,25
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,15,-94,-9,0,left,1,4.57838653136847,10.6539574957508,24,15
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,16,-97,91,1,left,1,4.29858304228497,10.9565544467472,19,26
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,17,-80,31,1,left,1,4.07136350613784,11.1514450289869,16,17
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,18,95,-9,0,right,0,3.92944161573076,11.2335407501605,13,28
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,19,-90,-9,0,left,1,3.54778578240781,11.6431421789637,11,27
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,20,-90,-9,0,right,0,3.28060424747694,11.8918969315784,13,26
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,21,101,-9,0,right,0,3.10176904173884,12.0300178466767,22,21
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,22,87,-9,0,right,0,2.99024153644505,12.0912841300279,22,14
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,23,-83,11,1,left,1,2.84485808757079,12.0929009628442,25,13
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,24,79,11,0,right,0,2.86771554172436,12.2105825702022,15,16
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,25,98,11,0,left,1,2.84309454185329,12.2724954683763,25,29
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,26,-87,11,1,left,1,2.78032125694994,12.2899348733521,20,11
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,27,81,11,0,left,1,2.68796095410279,12.2722781357763,20,28
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,28,93,11,0,right,0,2.71552009968174,12.3469812869234,15,17
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,29,94,11,0,right,0,2.83724503660628,12.4937132210856,28,10
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,30,-100,21,0,left,1,2.92977653404761,12.6001973303102,22,11
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,31,-89,21,0,left,1,2.99817430341711,12.672982584629,30,23
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,32,-96,21,0,left,1,3.04671394718034,12.7177828515561,15,13
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,33,91,-99,1,right,0,3.08893371419477,12.7561726501579,23,16
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,34,86,21,0,left,1,3.11661546182002,12.7736612690703,17,28
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,35,99,-19,1,right,0,3.14564254505824,12.7784862010691,27,30
PSItest_31,b,Left,9.0184578260826,06-Jul-2022 15:42:14,1198.2998112,36,90,21,0,left,1,3.16334673619795,12.7684793534651,13,20
