SID,Test,TestLimb,BslDiff,StartTime,TestLen,Trial_num,AllStarts,AllStims,SelectedStims,AllResponses,BinaryResponses,Alpha_EV,Beta_EV,StartSpeeds,StimSpeeds
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,1,-111,-1,0,left,1,-13.1523471418346,19.0872038337567,16,15
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,2,-70,-11,0,right,0,-7.83760277209084,18.2103614754209,14,25
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,3,70,-11,0,right,0,-5.48646035604777,9.46337753175277,30,22
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,4,-73,-1,0,left,1,-5.87970010653245,3.02448656954323,24,16
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,5,2,-1,0,left,1,-5.99933999983297,1.42184062956472,20,29
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,6,29,-31,1,left,1,-10.2087560066332,24.3386450312326,16,26
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,7,-49,-101,1,right,0,-12.7665889446668,29.5659126849653,24,14
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,8,-120,-41,0,right,0,-14.0146684923757,30.1991236783343,23,23
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,9,15,-41,0,left,1,-16.9937903628845,36.7444060234283,10,19
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,10,50,-51,0,right,0,-18.5594910933806,38.4032720454513,20,19
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,11,-41,-61,0,right,0,-19.3686601921601,38.0041560467003,26,15
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,12,0,-61,0,right,0,-19.7497377137984,36.6522840610177,19,21
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,13,-46,-61,0,right,0,-19.9102332822755,34.9850285176953,25,21
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,14,-129,-61,0,right,0,-19.9670500852954,33.345646066037,14,14
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,15,-25,-31,1,left,1,-20.5787612103254,32.6198583614419,14,24
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,16,-6,19,0,left,1,-21.1888787464455,31.7192961193258,16,16
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,17,4,19,0,left,1,-21.7695965222452,30.7919700715336,13,14
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,18,177,89,1,left,1,-22.2400744128577,30.084632247807,26,14
PSItest_28,a,Left,1.4993802982242,30-Jun-2022 12:50:12,833.6489421,19,-52,9,1,right,0,-22.0995176567819,30.6255717389319,13,27
