SID,Test,TestLimb,BslDiff,Trial_num,AllStarts,AllStims,AllResponses,BinaryResponses
AFCdata_22,a,Left,1.9020056782,1,10,32,l,1
AFCdata_22,a,Left,1.9020056782,2,12,-38,r,0
AFCdata_22,a,Left,1.9020056782,3,-52,2,l,1
AFCdata_22,a,Left,1.9020056782,4,-5,-8,l,1
AFCdata_22,a,Left,1.9020056782,5,16,22,l,1
AFCdata_22,a,Left,1.9020056782,6,84,12,l,1
AFCdata_22,a,Left,1.9020056782,7,52,42,l,1
AFCdata_22,a,Left,1.9020056782,8,2,-28,r,0
AFCdata_22,a,Left,1.9020056782,9,-70,-18,r,0
AFCdata_22,a,Left,1.9020056782,10,43,-28,r,0
AFCdata_22,a,Left,1.9020056782,11,-3,32,l,1
AFCdata_22,a,Left,1.9020056782,12,-36,-18,r,0
AFCdata_22,a,Left,1.9020056782,13,7,42,l,1
AFCdata_22,a,Left,1.9020056782,14,-18,12,l,1
AFCdata_22,a,Left,1.9020056782,15,2,-38,r,0
AFCdata_22,a,Left,1.9020056782,16,34,22,l,1
AFCdata_22,a,Left,1.9020056782,17,-27,2,l,1
AFCdata_22,a,Left,1.9020056782,18,-41,-8,r,0
AFCdata_22,a,Left,1.9020056782,19,87,42,l,1
AFCdata_22,a,Left,1.9020056782,20,42,22,l,1
AFCdata_22,a,Left,1.9020056782,21,56,2,r,0
AFCdata_22,a,Left,1.9020056782,22,30,-28,r,0
AFCdata_22,a,Left,1.9020056782,23,16,12,l,1
AFCdata_22,a,Left,1.9020056782,24,-110,-38,r,0
AFCdata_22,a,Left,1.9020056782,25,-42,-18,l,1
AFCdata_22,a,Left,1.9020056782,26,70,32,l,1
AFCdata_22,a,Left,1.9020056782,27,17,-8,l,1
AFCdata_22,a,Left,1.9020056782,28,2,-28,r,0
AFCdata_22,a,Left,1.9020056782,29,-10,22,l,1
AFCdata_22,a,Left,1.9020056782,30,-11,-38,r,0
AFCdata_22,a,Left,1.9020056782,31,-33,-8,r,0
AFCdata_22,a,Left,1.9020056782,32,67,42,l,1
AFCdata_22,a,Left,1.9020056782,33,61,2,l,1
AFCdata_22,a,Left,1.9020056782,34,-30,-18,r,0
AFCdata_22,a,Left,1.9020056782,35,33,32,l,1
AFCdata_22,a,Left,1.9020056782,36,-82,12,l,1
AFCdata_22,a,Left,1.9020056782,37,15,-18,r,0
AFCdata_22,a,Left,1.9020056782,38,37,12,l,1
AFCdata_22,a,Left,1.9020056782,39,31,-38,r,0
AFCdata_22,a,Left,1.9020056782,40,-47,42,l,1
AFCdata_22,a,Left,1.9020056782,41,2,32,l,1
AFCdata_22,a,Left,1.9020056782,42,-101,-28,r,0
AFCdata_22,a,Left,1.9020056782,43,-7,-8,r,0
AFCdata_22,a,Left,1.9020056782,44,30,22,l,1
AFCdata_22,a,Left,1.9020056782,45,-20,2,r,0
AFCdata_22,a,Left,1.9020056782,46,-31,12,l,1
AFCdata_22,a,Left,1.9020056782,47,-58,-38,r,0
AFCdata_22,a,Left,1.9020056782,48,-21,2,l,1
AFCdata_22,a,Left,1.9020056782,49,-48,-28,r,0
AFCdata_22,a,Left,1.9020056782,50,55,32,l,1
AFCdata_22,a,Left,1.9020056782,51,15,-18,r,0
AFCdata_22,a,Left,1.9020056782,52,18,22,r,0
AFCdata_22,a,Left,1.9020056782,53,21,-8,r,0
