SID,Test,TestLimb,BslDiff,Trial_num,AllStarts,AllStims,AllResponses,BinaryResponses
AFCdata_20,b,Left,1.23148194379137,1,-84,-39,r,0
AFCdata_20,b,Left,1.23148194379137,2,51,31,l,1
AFCdata_20,b,Left,1.23148194379137,3,38,-29,r,0
AFCdata_20,b,Left,1.23148194379137,4,12,21,r,0
AFCdata_20,b,Left,1.23148194379137,5,-32,-19,r,0
AFCdata_20,b,Left,1.23148194379137,6,-10,-9,r,0
AFCdata_20,b,Left,1.23148194379137,7,60,41,l,1
AFCdata_20,b,Left,1.23148194379137,8,14,11,r,0
AFCdata_20,b,Left,1.23148194379137,9,-14,1,r,0
AFCdata_20,b,Left,1.23148194379137,10,29,-19,r,0
AFCdata_20,b,Left,1.23148194379137,11,-1,21,r,0
AFCdata_20,b,Left,1.23148194379137,12,9,11,r,0
AFCdata_20,b,Left,1.23148194379137,13,31,-9,r,0
AFCdata_20,b,Left,1.23148194379137,14,8,1,r,0
AFCdata_20,b,Left,1.23148194379137,15,46,41,r,0
AFCdata_20,b,Left,1.23148194379137,16,-47,-39,r,0
AFCdata_20,b,Left,1.23148194379137,17,50,31,l,1
AFCdata_20,b,Left,1.23148194379137,18,19,-29,r,0
AFCdata_20,b,Left,1.23148194379137,19,38,-39,r,0
AFCdata_20,b,Left,1.23148194379137,20,-45,31,r,0
AFCdata_20,b,Left,1.23148194379137,21,-26,11,r,0
AFCdata_20,b,Left,1.23148194379137,22,-45,21,r,0
AFCdata_20,b,Left,1.23148194379137,23,-15,-19,r,0
AFCdata_20,b,Left,1.23148194379137,24,70,41,l,1
AFCdata_20,b,Left,1.23148194379137,25,18,1,r,0
AFCdata_20,b,Left,1.23148194379137,26,-0,-9,r,0
AFCdata_20,b,Left,1.23148194379137,27,52,-29,r,0
AFCdata_20,b,Left,1.23148194379137,28,45,11,r,0
AFCdata_20,b,Left,1.23148194379137,29,-64,31,r,0
AFCdata_20,b,Left,1.23148194379137,30,-18,1,r,0
AFCdata_20,b,Left,1.23148194379137,31,-98,-39,r,0
AFCdata_20,b,Left,1.23148194379137,32,-13,-9,r,0
AFCdata_20,b,Left,1.23148194379137,33,-29,41,l,1
AFCdata_20,b,Left,1.23148194379137,34,-99,-29,r,0
AFCdata_20,b,Left,1.23148194379137,35,-15,-19,r,0
AFCdata_20,b,Left,1.23148194379137,36,22,21,l,1
AFCdata_20,b,Left,1.23148194379137,37,20,21,l,1
AFCdata_20,b,Left,1.23148194379137,38,-90,-39,r,0
AFCdata_20,b,Left,1.23148194379137,39,-7,1,r,0
