SID,Test,TestLimb,BslDiff,Trial_num,AllStarts,AllStims,AllResponses,BinaryResponses
AFCdata_13,a,Left,-3.06246619412474,1,-26,-23,r,0
AFCdata_13,a,Left,-3.06246619412474,2,-1,-43,r,0
AFCdata_13,a,Left,-3.06246619412474,3,-23,27,l,1
AFCdata_13,a,Left,-3.06246619412474,4,23,-13,r,0
AFCdata_13,a,Left,-3.06246619412474,5,14,-33,r,0
AFCdata_13,a,Left,-3.06246619412474,6,-4,37,l,1
AFCdata_13,a,Left,-3.06246619412474,7,17,7,l,1
AFCdata_13,a,Left,-3.06246619412474,8,-11,-3,l,1
AFCdata_13,a,Left,-3.06246619412474,9,67,17,l,1
AFCdata_13,a,Left,-3.06246619412474,10,-148,-13,l,1
AFCdata_13,a,Left,-3.06246619412474,11,-124,-43,r,0
AFCdata_13,a,Left,-3.06246619412474,12,-11,17,l,1
AFCdata_13,a,Left,-3.06246619412474,13,87,37,l,1
AFCdata_13,a,Left,-3.06246619412474,14,24,-23,r,0
AFCdata_13,a,Left,-3.06246619412474,15,-24,7,l,1
AFCdata_13,a,Left,-3.06246619412474,16,-53,-33,r,0
AFCdata_13,a,Left,-3.06246619412474,17,28,27,l,1
AFCdata_13,a,Left,-3.06246619412474,18,-1,-3,r,0
AFCdata_13,a,Left,-3.06246619412474,19,31,-43,r,0
AFCdata_13,a,Left,-3.06246619412474,20,-38,-33,r,0
AFCdata_13,a,Left,-3.06246619412474,21,20,17,l,1
AFCdata_13,a,Left,-3.06246619412474,22,53,-3,r,0
AFCdata_13,a,Left,-3.06246619412474,23,5,27,l,1
AFCdata_13,a,Left,-3.06246619412474,24,-2,-23,r,0
AFCdata_13,a,Left,-3.06246619412474,25,-31,37,l,1
AFCdata_13,a,Left,-3.06246619412474,26,-35,7,r,0
AFCdata_13,a,Left,-3.06246619412474,27,-40,-13,r,0
AFCdata_13,a,Left,-3.06246619412474,28,25,7,l,1
AFCdata_13,a,Left,-3.06246619412474,29,58,27,l,1
AFCdata_13,a,Left,-3.06246619412474,30,-1,-43,r,0
AFCdata_13,a,Left,-3.06246619412474,31,46,37,l,1
AFCdata_13,a,Left,-3.06246619412474,32,39,-33,r,0
AFCdata_13,a,Left,-3.06246619412474,33,57,-3,l,1
AFCdata_13,a,Left,-3.06246619412474,34,86,17,l,1
AFCdata_13,a,Left,-3.06246619412474,35,52,-13,r,0
AFCdata_13,a,Left,-3.06246619412474,36,-32,-23,r,0
AFCdata_13,a,Left,-3.06246619412474,37,3,-3,r,0
AFCdata_13,a,Left,-3.06246619412474,38,46,37,l,1
AFCdata_13,a,Left,-3.06246619412474,39,-22,-13,r,0
AFCdata_13,a,Left,-3.06246619412474,40,23,7,r,0
AFCdata_13,a,Left,-3.06246619412474,41,48,-23,r,0
AFCdata_13,a,Left,-3.06246619412474,42,-73,-43,r,0
AFCdata_13,a,Left,-3.06246619412474,43,60,27,l,1
AFCdata_13,a,Left,-3.06246619412474,44,51,17,l,1
AFCdata_13,a,Left,-3.06246619412474,45,26,-33,r,0
AFCdata_13,a,Left,-3.06246619412474,46,10,-43,r,0
AFCdata_13,a,Left,-3.06246619412474,47,-46,-3,r,0
AFCdata_13,a,Left,-3.06246619412474,48,-30,27,l,1
AFCdata_13,a,Left,-3.06246619412474,49,14,-13,l,1
AFCdata_13,a,Left,-3.06246619412474,50,30,-33,r,0
AFCdata_13,a,Left,-3.06246619412474,51,-15,17,l,1
AFCdata_13,a,Left,-3.06246619412474,52,-4,7,l,1
AFCdata_13,a,Left,-3.06246619412474,53,59,37,l,1
AFCdata_13,a,Left,-3.06246619412474,54,-30,-23,r,0
AFCdata_13,a,Left,-3.06246619412474,55,-11,17,l,1
AFCdata_13,a,Left,-3.06246619412474,56,-77,-3,r,0
AFCdata_13,a,Left,-3.06246619412474,57,-42,-33,r,0
AFCdata_13,a,Left,-3.06246619412474,58,-45,-43,r,0
AFCdata_13,a,Left,-3.06246619412474,59,-34,-23,r,0
AFCdata_13,a,Left,-3.06246619412474,60,35,7,l,1
AFCdata_13,a,Left,-3.06246619412474,61,8,37,l,1
AFCdata_13,a,Left,-3.06246619412474,62,-24,-13,l,1
AFCdata_13,a,Left,-3.06246619412474,63,60,27,l,1
AFCdata_13,a,Left,-3.06246619412474,64,-64,-43,r,0
AFCdata_13,a,Left,-3.06246619412474,65,-9,7,r,0
AFCdata_13,a,Left,-3.06246619412474,66,30,-13,r,0
AFCdata_13,a,Left,-3.06246619412474,67,3,27,l,1
AFCdata_13,a,Left,-3.06246619412474,68,10,-33,r,0
AFCdata_13,a,Left,-3.06246619412474,69,-30,17,l,1
AFCdata_13,a,Left,-3.06246619412474,70,23,-3,l,1
AFCdata_13,a,Left,-3.06246619412474,71,-1,37,l,1
AFCdata_13,a,Left,-3.06246619412474,72,-53,-23,r,0
AFCdata_13,a,Left,-3.06246619412474,73,-54,-23,r,0
AFCdata_13,a,Left,-3.06246619412474,74,14,37,l,1
AFCdata_13,a,Left,-3.06246619412474,75,67,-33,r,0
AFCdata_13,a,Left,-3.06246619412474,76,78,27,l,1
AFCdata_13,a,Left,-3.06246619412474,77,-9,-3,r,0
