SID,Test,TestLimb,BslDiff,Trial_num,AllStarts,AllStims,AllResponses,BinaryResponses
AFCdata_10,a,Left,3.6590516047981,72,47,44,l,1
AFCdata_10,a,Left,3.6590516047981,73,-46,-26,r,0
AFCdata_10,a,Left,3.6590516047981,74,-1,-36,r,0
AFCdata_10,a,Left,3.6590516047981,75,36,14,l,1
AFCdata_10,a,Left,3.6590516047981,76,46,34,l,1
AFCdata_10,a,Left,3.6590516047981,77,55,24,l,1
AFCdata_10,a,Left,3.6590516047981,78,23,-16,l,1
AFCdata_10,a,Left,3.6590516047981,79,-41,44,l,1
AFCdata_10,a,Left,3.6590516047981,80,-49,-6,r,0
AFCdata_10,a,Left,3.6590516047981,81,28,4,r,0
AFCdata_10,a,Left,3.6590516047981,82,22,14,l,1
AFCdata_10,a,Left,3.6590516047981,83,73,-26,r,0
AFCdata_10,a,Left,3.6590516047981,84,65,34,l,1
AFCdata_10,a,Left,3.6590516047981,85,34,-16,r,0
AFCdata_10,a,Left,3.6590516047981,86,17,-6,r,0
AFCdata_10,a,Left,3.6590516047981,87,25,4,l,1
AFCdata_10,a,Left,3.6590516047981,88,16,44,l,1
AFCdata_10,a,Left,3.6590516047981,89,-41,-36,r,0
AFCdata_10,a,Left,3.6590516047981,90,-1,24,l,1
AFCdata_10,a,Left,3.6590516047981,91,3,-26,r,0
AFCdata_10,a,Left,3.6590516047981,92,-24,-6,r,0
AFCdata_10,a,Left,3.6590516047981,93,22,44,l,1
AFCdata_10,a,Left,3.6590516047981,94,-86,-36,r,0
AFCdata_10,a,Left,3.6590516047981,95,-8,-16,r,0
AFCdata_10,a,Left,3.6590516047981,96,68,24,l,1
AFCdata_10,a,Left,3.6590516047981,97,-16,34,l,1
AFCdata_10,a,Left,3.6590516047981,98,-41,4,l,1
AFCdata_10,a,Left,3.6590516047981,99,-83,14,l,1
AFCdata_10,a,Left,3.6590516047981,100,-80,-36,r,0
AFCdata_10,a,Left,3.6590516047981,101,45,34,l,1
AFCdata_10,a,Left,3.6590516047981,102,-46,-16,r,0
AFCdata_10,a,Left,3.6590516047981,103,-11,24,l,1
AFCdata_10,a,Left,3.6590516047981,104,-13,4,r,0
AFCdata_10,a,Left,3.6590516047981,105,48,14,l,1
AFCdata_10,a,Left,3.6590516047981,106,72,44,l,1
AFCdata_10,a,Left,3.6590516047981,107,30,-6,r,0
AFCdata_10,a,Left,3.6590516047981,108,6,-26,r,0
AFCdata_10,a,Left,3.6590516047981,109,38,34,l,1
AFCdata_10,a,Left,3.6590516047981,110,46,24,l,1
AFCdata_10,a,Left,3.6590516047981,111,67,44,l,1
AFCdata_10,a,Left,3.6590516047981,112,38,-26,r,0
AFCdata_10,a,Left,3.6590516047981,113,6,-36,r,0
AFCdata_10,a,Left,3.6590516047981,114,-34,14,l,1
AFCdata_10,a,Left,3.6590516047981,115,8,-16,r,0
AFCdata_10,a,Left,3.6590516047981,116,6,4,l,1
AFCdata_10,a,Left,3.6590516047981,117,22,-6,r,0
AFCdata_10,a,Left,3.6590516047981,118,-15,14,l,1
AFCdata_10,a,Left,3.6590516047981,119,8,4,l,1
AFCdata_10,a,Left,3.6590516047981,120,31,34,l,1
AFCdata_10,a,Left,3.6590516047981,121,-85,-36,r,0
AFCdata_10,a,Left,3.6590516047981,122,60,44,l,1
AFCdata_10,a,Left,3.6590516047981,123,18,24,l,1
AFCdata_10,a,Left,3.6590516047981,124,-2,-6,r,0
AFCdata_10,a,Left,3.6590516047981,125,8,-16,r,0
AFCdata_10,a,Left,3.6590516047981,126,-31,-26,r,0
