SID,Test,TestLimb,BslDiff,StartTime,TestLen,Trial_num,AllStarts,AllStims,SelectedStims,AllResponses,BinaryResponses,Alpha_EV,Beta_EV,StartSpeeds,StimSpeeds
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,1,-7,-5,0,right,0,7.15234714183464,19.0872038337567,11,26
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,2,-10,5,0,left,1,1.83760277209084,18.2103614754209,10,25
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,3,3,5,0,right,0,5.06902802849087,20.4924811801576,13,18
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,4,33,15,0,left,1,4.86001887933259,15.7580662023162,11,18
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,5,-6,15,0,left,1,4.33327071318885,9.83249117085181,28,22
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,6,25,-5,0,left,1,2.42101041749948,14.2182155056565,11,17
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,7,-55,-15,0,right,0,1.71383230289032,13.4521352170926,16,17
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,8,-5,-15,0,left,1,-0.674487283300042,19.2819501867243,15,28
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,9,-99,-25,1,right,0,-1.81457628529068,20.3978270162112,13,16
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,10,72,95,1,left,1,-2.52550103344981,20.506834403748,29,12
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,11,-54,-25,0,right,0,-2.78194392642449,19.6427978154212,24,26
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,12,-14,-25,0,right,0,-2.84361111656014,18.5545290103755,28,21
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,13,33,-25,0,left,1,-3.77783316334596,20.3739706049776,19,30
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,14,73,15,1,left,1,-4.5372989534806,21.0752137695659,16,12
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,15,-78,-35,0,right,0,-5.04132663484222,21.1938174119753,19,14
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,16,4,-35,0,right,0,-5.37615095135224,21.0076147023547,24,11
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,17,-25,-35,0,right,0,-5.60237332595635,20.6805922252777,26,10
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,18,-95,-35,1,right,0,-5.75887296540367,20.3010958125569,30,22
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,19,-83,-105,1,right,0,-5.90171430411332,20.0128676110995,15,23
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,20,68,15,0,left,1,-6.08573952145304,19.6716951294153,26,17
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,21,11,-25,1,left,1,-6.50558435495984,19.8700490556681,28,12
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,22,13,15,0,left,1,-6.90713861772836,19.9104175104406,14,17
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,23,23,15,0,left,1,-7.29126867006459,19.8448390255428,13,27
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,24,30,15,0,left,1,-7.65686119365783,19.7106004127351,22,25
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,25,-21,15,0,left,1,-8.00268353211103,19.5339666370565,26,13
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,26,24,25,1,left,1,-8.31309884886956,19.351731022558,17,23
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,27,-58,15,0,left,1,-8.60610874536036,19.1540276635337,17,13
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,28,90,85,1,left,1,-8.86089310076583,18.9888222397655,14,21
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,29,-72,-35,0,right,0,-9.06638792666513,18.813891417797,25,17
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,30,-55,-35,0,right,0,-9.23111272100227,18.6326080038035,11,24
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,31,-49,-35,0,right,0,-9.36223447417016,18.4480007741741,12,24
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,32,2,-25,1,right,0,-9.45018308277431,18.2551021532831,26,29
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,33,-64,-25,0,right,0,-9.50250780066159,18.0575348657362,27,13
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,34,-35,-25,0,right,0,-9.52566501584979,17.8581696792705,13,13
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,35,-10,-25,0,right,0,-9.52512008003223,17.6592342247179,25,17
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,36,-72,-25,0,right,0,-9.50546173161232,17.4624214947074,10,16
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,37,43,-25,0,right,0,-9.47051759360709,17.2689892246533,28,16
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,38,-21,5,1,left,1,-9.46400251813052,17.0785484004936,12,22
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,39,-45,5,0,right,0,-9.37721684844866,16.9854805354914,13,15
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,40,70,5,0,left,1,-9.31906601997546,16.8851111085352,12,29
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,41,75,85,1,left,1,-9.2668514814391,16.7953068557494,29,25
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,42,18,5,0,left,1,-9.23765802165332,16.6986494887164,27,20
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,43,-38,5,0,right,0,-9.14127528175391,16.6725368482517,27,13
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,44,20,15,1,left,1,-9.06051144282308,16.6379635871473,23,17
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,45,-47,5,0,right,0,-8.92274708636969,16.6604989558956,25,15
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,46,55,5,0,left,1,-8.81185222007288,16.6665764096129,20,15
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,47,44,5,0,left,1,-8.72486542227152,16.658511189311,30,12
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,48,-15,-95,1,right,0,-8.64478425197255,16.6501706419397,23,24
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,49,-57,-35,1,right,0,-8.56664812560422,16.6348717368329,29,14
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,50,-27,5,0,left,1,-8.50759428937085,16.6093091357368,14,13
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,51,-91,5,0,right,0,-8.40428590567797,16.6244540261597,13,15
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,52,23,-15,1,left,1,-8.34341661680252,16.6499900601861,13,22
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,53,42,5,0,left,1,-8.29911528748046,16.6635417757387,22,27
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,54,3,5,0,left,1,-8.26961470149059,16.6665186130171,22,26
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,55,-13,5,0,left,1,-8.25328578858864,16.660185273481,22,28
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,56,-13,5,0,left,1,-8.24863404809851,16.6456758220644,12,28
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,57,57,-25,0,left,1,-8.28541529473825,16.6733664774284,12,13
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,58,30,5,1,left,1,-8.32968496534373,16.6916069300879,21,17
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,59,-61,-105,1,right,0,-8.37117486958185,16.7089177816822,21,30
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,60,-34,-25,0,right,0,-8.40295961464597,16.7182224355662,27,17
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,61,17,-25,0,right,0,-8.42580616378061,16.7201460615974,17,15
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,62,-4,-25,0,right,0,-8.44043651556115,16.715295899413,11,12
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,63,6,-25,0,right,0,-8.44752495932037,16.7042563477698,22,10
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,64,20,5,1,left,1,-8.46218516493372,16.6875598306938,26,13
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,65,-73,-25,0,right,0,-8.46968583520762,16.665767783938,17,11
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,66,-4,-25,0,right,0,-8.47060275633807,16.6393522106773,25,21
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,67,-19,-25,0,right,0,-8.46545573642628,16.6087601019415,22,20
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,68,-4,15,1,left,1,-8.46366668872412,16.5756753634442,25,18
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,69,2,-95,1,right,0,-8.4619038371441,16.5444997987011,11,12
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,70,-43,-25,0,right,0,-8.45460498116317,16.5098831628802,13,10
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,71,18,15,1,right,0,-8.41293665806497,16.5230242476224,23,21
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,72,-62,-25,0,right,0,-8.36793495392227,16.5303414025793,27,24
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,73,-99,-25,0,right,0,-8.32021347694175,16.5323054828304,29,15
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,74,-3,-25,0,right,0,-8.27057686058026,16.5293669277845,21,18
PSItest_30,a,Left,5.00300392340604,05-Jul-2022 15:44:06,954.4172847,75,-14,-25,0,right,0,-8.21998358965144,16.5219598026955,29,24
