SID,Test,TestLimb,BslDiff,StartTime,TestLen,Trial_num,AllStarts,AllStims,SelectedStims,AllResponses,BinaryResponses,Alpha_EV,Beta_EV,StartSpeeds,StimSpeeds
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,1,-4,6,NaN,left,1,-6.15234714183464,19.0872038337567,31,12
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,2,-63,-4,NaN,right,0,-0.837602772090836,18.2103614754209,21,20
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,3,115,-4,NaN,right,0,1.51353964395223,9.46337753175277,16,36
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,4,-51,6,NaN,right,0,5.00846164630542,12.8046526243021,49,22
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,5,-59,16,NaN,right,0,11.2944475054208,24.2390796924423,17,45
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,6,3,26,NaN,left,1,13.0116271341239,23.3859386202538,23,12
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,7,-56,-24,NaN,right,0,13.7035399655548,21.0242036662033,36,40
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,8,39,36,NaN,left,1,13.2986417549402,17.9971872183722,18,15
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,9,71,26,NaN,left,1,12.5660678693983,15.3789365782161,35,40
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,10,64,26,NaN,left,1,11.9932144597005,13.5714366268353,28,20
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,11,-28,96,NaN,left,1,11.7741534784898,12.6232781603304,27,43
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,12,-8,26,NaN,left,1,11.5628765799047,11.8585808617982,36,17
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,13,-24,26,NaN,left,1,11.3804198665363,11.2434678064858,33,35
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,14,83,26,NaN,right,0,11.8915554571579,11.738423956268,48,20
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,15,-72,-14,NaN,right,0,12.2589951107721,11.9841766552303,27,46
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,16,16,26,NaN,left,1,12.4767890534673,12.0494198388125,47,48
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,17,-32,-84,NaN,right,0,12.648408157248,12.0798922405225,21,11
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,18,23,26,NaN,left,1,12.7416447296325,12.0328072029682,34,46
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,19,65,-4,NaN,right,0,12.8542872831508,11.9413819622081,13,24
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,20,13,-4,NaN,right,0,12.9805142371774,11.8214976281097,16,44
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,21,102,6,NaN,right,0,13.1604272151355,11.6718028368921,18,14
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,22,43,6,NaN,left,1,13.1350459689115,11.6693976635773,49,23
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,23,10,6,NaN,right,0,13.1732048584461,11.6267656862779,16,48
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,24,40,6,NaN,right,0,13.258809649912,11.5542340585451,41,37
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,25,48,6,NaN,right,0,13.3785608326045,11.4599635074976,47,39
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,26,-4,6,NaN,right,0,13.5218036516994,11.3503588037818,49,37
PSItest_26,b,Left,-5.71176563350842,24-Jun-2022 14:54:40,660.4823969,27,59,6,NaN,right,0,13.6802064320932,11.230416752688,17,49
