SID,Test,TestLimb,BslDiff,StartTime,TestLen,Trial_num,AllStarts,AllStims,SelectedStims,AllResponses,BinaryResponses,Alpha_EV,Beta_EV,StartSpeeds,StimSpeeds
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,1,99,2,0,right,0,14.1523471418346,19.0872038337567,49,20
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,2,109,12,0,right,0,21.5876590020771,17.4283822007512,49,24
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,3,-107,22,0,right,0,28.7983810148443,16.4475502959564,40,28
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,4,97,32,0,left,1,23.2984056442747,16.6457367485361,41,12
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,5,-113,22,0,right,0,26.6069546454399,13.6230683536962,49,29
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,6,-100,32,0,left,1,24.9289074440131,11.525295992953,41,13
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,7,-104,22,0,left,1,20.2411786205015,18.9851046144707,50,18
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,8,95,52,1,left,1,20.0948271404658,17.4530676767745,48,22
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,9,103,12,0,right,0,21.9828176591094,14.329085419146,47,15
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,10,105,12,0,right,0,16.878769017255,24.8890229059066,45,16
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,11,-116,22,1,left,1,14.9603746218157,24.6732774228973,49,17
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,12,107,-8,0,right,0,16.282434846696,22.0507545273038,42,28
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,13,108,-98,1,right,0,16.3429826095914,21.8586625092583,44,27
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,14,95,2,0,left,1,11.5874472622776,30.5890947970526,49,12
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,15,-104,-18,0,right,0,12.6877828352823,28.3698664198587,43,21
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,16,-102,-18,0,right,0,13.5405783935951,26.489006797614,42,22
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,17,104,-18,0,right,0,14.2000362444884,24.9093935775465,41,19
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,18,95,92,1,left,1,14.1474474292801,24.5688981959145,47,28
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,19,100,-18,1,right,0,14.6586745962536,23.3030646801509,42,24
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,20,-103,-8,0,left,1,11.144604708955,30.3640041317364,41,15
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,21,103,-28,0,left,1,6.93472509977511,41.6425179248812,43,27
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,22,-103,-38,0,right,0,7.56413478615765,40.1734140142756,44,16
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,23,103,52,0,left,1,6.9729338038089,38.8069398347189,43,25
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,24,-99,32,1,left,1,6.01777068183314,37.4631627244405,43,22
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,25,-112,-38,0,right,0,6.55384828101297,36.2225888806344,43,26
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,26,-102,102,1,left,1,6.48356508929309,35.8923828257989,41,27
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,27,-105,-38,0,right,0,6.94413031295062,34.8160906238991,46,22
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,28,-104,52,0,left,1,6.53179000157802,33.8494698132767,50,16
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,29,-100,-18,1,right,0,7.32892139080674,32.7802179659771,45,18
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,30,107,42,0,left,1,6.80001968807278,31.8103254548926,49,13
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,31,-99,-28,0,right,0,7.28152587892465,30.9109861134516,43,20
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,32,103,22,1,left,1,6.31514846924182,30.1183909302361,43,18
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,33,-95,42,0,left,1,5.91902906235171,29.3487690120581,44,12
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,34,-104,-28,0,right,0,6.3405102779241,28.5952407256323,43,14
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,35,98,42,0,left,1,5.9900297374747,27.9382111940431,48,11
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,36,104,-28,0,right,0,6.35878976630558,27.297310941215,40,28
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,37,101,42,0,left,1,6.04689835604831,26.7356952195723,45,12
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,38,105,-28,0,right,0,6.37195942171589,26.18879769151,42,22
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,39,103,12,1,right,0,7.8498441413422,26.6200972394871,49,14
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,40,-107,-88,1,right,0,7.86044038614361,26.5707007886901,50,27
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,41,-101,42,0,left,1,7.55647849379304,26.060773289529,43,14
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,42,102,32,1,left,1,7.10992649944298,25.5212856566079,49,21
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,43,103,-18,0,left,1,4.88695415929822,28.2629921472461,49,12
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,44,-101,-28,0,right,0,5.22307667066013,27.715998499425,43,28
TRTPSI_05,a,Left,-1.99336634504348,25-Jul-2022 18:10:57,1217.6781483,45,97,42,0,left,1,4.96451288177595,27.2509419608372,45,12
