SID,Test,TestLimb,BslDiff,StartTime,TestLen,Trial_num,AllStarts,AllStims,SelectedStims,AllResponses,BinaryResponses,Alpha_EV,Beta_EV,StartSpeeds,StimSpeeds
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,1,95,-4,0,right,0,8.152347,19.0872,47,20
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,2,-94,6,0,left,1,-0.9980901,21.12867,43,12
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,3,-93,-4,0,left,1,-7.332306,25.94793,42,12
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,4,97,-14,0,right,0,-4,23.20379,46,27
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,5,-84,-14,0,right,0,-1.90983,20.39602,41,17
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,6,-92,6,0,left,1,-4,17.45648,50,18
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,7,99,-14,0,right,0,-2.745915,14.90959,48,12
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,8,97,6,1,right,0,1.952511,24.02184,42,24
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,9,-85,16,0,left,1,0.4776446,21.48743,41,12
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,10,-99,16,0,left,1,-0.5445973,19.30307,43,21
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,11,-100,-14,0,left,1,-4.605191,27.39488,42,26
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,12,94,-34,0,right,0,-3.816699,25.36614,41,16
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,13,-96,-34,0,right,0,-3.228695,23.66208,49,29
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,14,-96,-94,1,right,0,-3.186291,23.39197,50,12
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,15,-94,6,1,left,1,-4.551055,21.85885,46,28
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,16,98,-24,0,right,0,-3.842284,20.31082,48,12
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,17,102,16,0,right,0,-0.182355,28.40208,49,13
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,18,-96,26,0,left,1,-0.9355249,26.71524,47,21
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,19,-93,-14,1,right,0,0.1349659,25.3457,41,12
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,20,91,26,0,right,0,3.761037,33.84072,44,10
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,21,101,46,0,left,1,3.258249,32.43305,45,17
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,22,-94,-4,1,left,1,1.147889,33.64592,46,23
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,23,95,-104,1,right,0,1.202138,33.36609,46,11
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,24,-98,-34,0,right,0,1.748907,31.96526,46,28
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,25,101,36,0,right,0,5.195506,40.3958,41,29
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,26,-97,56,0,left,1,4.746063,39.13535,46,28
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,27,-99,-44,0,right,0,5.184601,37.93246,40,16
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,28,-88,96,1,left,1,5.081708,37.49841,47,16
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,29,-99,-14,1,right,0,6.065561,36.37426,49,25
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,30,104,46,0,left,1,5.550257,35.21951,44,28
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,31,93,46,0,left,1,5.103006,34.17434,40,13
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,32,-94,-34,0,right,0,5.54923,33.17734,41,26
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,33,105,46,0,right,0,8.668988,40.31673,46,12
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,34,-100,-44,0,right,0,9.033854,39.37895,46,28
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,35,98,-24,1,right,0,9.647655,38.34588,41,24
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,36,94,56,0,left,1,9.233319,37.43666,45,28
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,37,97,56,0,left,1,8.864512,36.60657,42,15
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,38,-97,-34,0,right,0,9.257377,35.78967,44,25
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,39,-106,-104,1,right,0,9.279284,35.67954,45,25
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,40,91,-4,1,right,0,10.22367,35.0952,48,25
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,41,-104,56,0,left,1,9.886614,34.39231,44,18
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,42,97,56,0,left,1,9.58415,33.7507,46,18
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,43,-91,-34,0,right,0,9.887672,33.13108,47,14
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,44,-79,46,0,left,1,9.48537,32.47326,47,29
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,45,-90,-24,1,right,0,9.89377,31.84631,43,16
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,46,-98,46,0,left,1,9.528637,31.26141,49,22
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,47,89,36,1,left,1,9.034816,30.67578,40,21
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,48,98,-24,0,right,0,9.406064,30.13153,46,20
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,49,98,46,0,left,1,9.107715,29.65068,43,28
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,50,-98,-24,0,right,0,9.446545,29.16464,46,22
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,51,-97,46,0,left,1,9.173127,28.73572,47,29
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,52,91,-24,0,right,0,9.483544,28.30047,47,11
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,53,94,86,1,left,1,9.455313,28.21118,47,17
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,54,-94,-24,1,right,0,9.741345,27.81422,48,22
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,55,-100,46,0,left,1,9.49407,27.45311,44,21
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,56,93,-24,0,right,0,9.75802,27.09487,49,25
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,57,99,46,0,left,1,9.52931,26.76906,48,19
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,58,93,-94,1,right,0,9.53252,26.75618,42,20
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,59,99,-4,1,right,0,10.13152,26.43933,40,12
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,60,102,36,0,left,1,9.78137,26.07956,46,21
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,61,89,36,0,left,1,9.455769,25.74091,44,13
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,62,99,-24,0,right,0,9.676249,25.45077,45,18
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,63,-87,36,0,right,0,9.372718,25.1381,44,24
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,64,-96,-14,0,left,1,7.760256,26.61526,40,24
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,65,94,26,1,left,1,7.320106,26.29476,49,23
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,66,101,-24,0,right,0,7.558428,25.9953,43,10
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,67,106,-14,1,right,0,7.919833,25.68295,41,25
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,68,96,36,0,right,0,9.544836,27.49939,40,16
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,69,-91,-24,0,right,0,9.759367,27.20771,47,27
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,70,-104,46,0,left,1,9.574469,26.94183,43,17
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,71,103,96,1,left,1,9.567406,26.91739,47,20
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,72,95,-24,0,right,0,9.76889,26.65105,50,11
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,73,-87,36,0,left,1,9.48526,26.36138,47,14
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,74,90,-14,1,right,0,9.794683,26.07864,41,22
TRTPSI_06,a,Left,3.549777285,7/26/22 16:56,987.8616236,75,-94,36,0,left,1,9.527180778,25.80689249,47,22
