SID,Test,TestLimb,BslDiff,Trial_num,AllStarts,AllStims,AllResponses,BinaryResponses
AFCdata_13,b,Left,0.16045648835194,99,41,-30,r,0
AFCdata_13,b,Left,0.16045648835194,100,37,10,l,1
AFCdata_13,b,Left,0.16045648835194,101,-54,30,l,1
AFCdata_13,b,Left,0.16045648835194,102,-42,0,r,0
AFCdata_13,b,Left,0.16045648835194,103,-5,-40,r,0
AFCdata_13,b,Left,0.16045648835194,104,51,40,l,1
AFCdata_13,b,Left,0.16045648835194,105,-55,-10,r,0
AFCdata_13,b,Left,0.16045648835194,106,-41,20,l,1
AFCdata_13,b,Left,0.16045648835194,107,-14,-20,r,0
AFCdata_13,b,Left,0.16045648835194,108,-68,-30,r,0
AFCdata_13,b,Left,0.16045648835194,109,-15,-20,r,0
AFCdata_13,b,Left,0.16045648835194,110,22,-10,r,0
AFCdata_13,b,Left,0.16045648835194,111,26,0,l,1
AFCdata_13,b,Left,0.16045648835194,112,121,-30,r,0
AFCdata_13,b,Left,0.16045648835194,113,31,30,l,1
AFCdata_13,b,Left,0.16045648835194,114,36,10,l,1
AFCdata_13,b,Left,0.16045648835194,115,61,40,l,1
AFCdata_13,b,Left,0.16045648835194,116,-47,-40,r,0
AFCdata_13,b,Left,0.16045648835194,117,-37,20,l,1
AFCdata_13,b,Left,0.16045648835194,118,44,-10,r,0
AFCdata_13,b,Left,0.16045648835194,119,-55,30,l,1
AFCdata_13,b,Left,0.16045648835194,120,28,40,l,1
AFCdata_13,b,Left,0.16045648835194,121,-51,-40,r,0
AFCdata_13,b,Left,0.16045648835194,122,-33,10,l,1
AFCdata_13,b,Left,0.16045648835194,123,-28,-20,r,0
AFCdata_13,b,Left,0.16045648835194,124,-54,0,l,1
AFCdata_13,b,Left,0.16045648835194,125,26,20,l,1
AFCdata_13,b,Left,0.16045648835194,126,55,-30,r,0
