SID,Test,TestLimb,BslDiff,Trial_num,AllStarts,AllStims,AllResponses,BinaryResponses
AFCdata_25,a,Right,0,61,68,20,r,1
AFCdata_25,a,Right,0,62,41,40,r,1
AFCdata_25,a,Right,0,63,80,0,l,0
AFCdata_25,a,Right,0,64,40,40,r,1
AFCdata_25,a,Right,0,65,8,10,r,1
AFCdata_25,a,Right,0,66,10,-10,l,0
AFCdata_25,a,Right,0,67,-20,-20,l,0
AFCdata_25,a,Right,0,68,24,-0,l,0
AFCdata_25,a,Right,0,69,-73,-40,l,0
AFCdata_25,a,Right,0,70,21,20,r,1
AFCdata_25,a,Right,0,71,30,30,r,1
AFCdata_25,a,Right,0,72,-8,-30,l,0
AFCdata_25,a,Right,0,73,39,-10,l,0
AFCdata_25,a,Right,0,74,23,20,r,1
AFCdata_25,a,Right,0,75,-29,-40,l,0
AFCdata_25,a,Right,0,76,111,40,l,0
AFCdata_25,a,Right,0,77,30,-20,l,0
AFCdata_25,a,Right,0,78,56,30,l,0
AFCdata_25,a,Right,0,79,-0,-0,l,0
AFCdata_25,a,Right,0,80,21,-30,l,0
AFCdata_25,a,Right,0,81,10,10,l,0
AFCdata_25,a,Right,0,82,-11,30,l,0
AFCdata_25,a,Right,0,83,-21,-10,l,0
AFCdata_25,a,Right,0,84,-52,-20,l,0
AFCdata_25,a,Right,0,85,5,40,r,1
AFCdata_25,a,Right,0,86,17,10,r,1
AFCdata_25,a,Right,0,87,-128,-30,l,0
AFCdata_25,a,Right,0,88,-40,-40,l,0
AFCdata_25,a,Right,0,89,-74,-0,r,1
AFCdata_25,a,Right,0,90,13,20,r,1
AFCdata_25,a,Right,0,91,-16,-0,l,0
AFCdata_25,a,Right,0,92,-60,-30,l,0
AFCdata_25,a,Right,0,93,8,40,r,1
AFCdata_25,a,Right,0,94,-50,-40,l,0
AFCdata_25,a,Right,0,95,22,-10,l,0
AFCdata_25,a,Right,0,96,-12,10,r,1
AFCdata_25,a,Right,0,97,52,-20,l,0
AFCdata_25,a,Right,0,98,20,20,r,1
AFCdata_25,a,Right,0,99,42,30,r,1
AFCdata_25,a,Right,0,100,52,30,r,1
AFCdata_25,a,Right,0,101,-30,-30,l,0
AFCdata_25,a,Right,0,102,-37,-10,l,0
AFCdata_25,a,Right,0,103,12,-0,l,0
AFCdata_25,a,Right,0,104,-15,40,r,1
AFCdata_25,a,Right,0,105,86,10,l,0
AFCdata_25,a,Right,0,106,-37,20,l,0
AFCdata_25,a,Right,0,107,-3,-40,l,0
AFCdata_25,a,Right,0,108,28,-20,l,0
AFCdata_25,a,Right,0,109,-40,30,r,1
AFCdata_25,a,Right,0,110,-36,-20,l,0
AFCdata_25,a,Right,0,111,-2,-0,l,0
AFCdata_25,a,Right,0,112,38,20,r,1
AFCdata_25,a,Right,0,113,-32,-40,l,0
AFCdata_25,a,Right,0,114,-10,-10,l,0
AFCdata_25,a,Right,0,115,55,-30,l,0
AFCdata_25,a,Right,0,116,54,40,r,1
AFCdata_25,a,Right,0,117,-25,10,l,0
AFCdata_25,a,Right,0,118,-35,-20,l,0
AFCdata_25,a,Right,0,119,60,10,l,0
AFCdata_25,a,Right,0,120,-24,20,l,0
AFCdata_25,a,Right,0,121,-36,30,l,0
AFCdata_25,a,Right,0,122,-60,-10,l,0
AFCdata_25,a,Right,0,123,72,40,r,1
AFCdata_25,a,Right,0,124,-56,-30,l,0
AFCdata_25,a,Right,0,125,92,-0,l,0
AFCdata_25,a,Right,0,126,-45,-40,l,0
